s_coef,death_rate,adv_rate,push_prop,mut_rate,sample_diameter,vaf_cutoff,seed,diameter,genetic_cluster,value_enn,value_lsi,chindex,sackin_value,sackin_p_value,mean_internal,mean_terminal,inter_terminal_ratio,genetic_class_num,sample_num,sackin_value_normalised,smallest_genetic_ratio,cat1,cat2,n_cross_edges,n_cat1,n_cat2,n_samples,silhouette_mean
0,0.3,0,0.5,0.6,16,0,29,200,2,0,1.29,4.009836727,178,NA,45.15972222,222.7179487,0.202766425,2,26,1.137314414,0.192307692,1,2,11,5,21,26,0.249808824
0.6,0.3,1.00E-06,1,0.6,16,0,2,200,2,0,1.35,4.371220492,115,NA,24.44444444,101.1,0.241784812,2,20,0.554520686,0.45,1,2,12,11,9,20,0.24773951
0,0.3,0,0.2,0.6,16,0,15,200,2,0,1.38,4.433327443,143,NA,49.25,269.3653846,0.182837153,2,26,-0.208839432,0.307692308,1,2,16,8,18,26,0.219659462
0,0.3,0,0,0.6,16,0,46,200,2,0,1.25,2.242047314,112,NA,274.969697,1268.5,0.216767597,2,24,-0.885249689,0.5,1,2,16,12,12,24,0.093343443
0.6,0.3,1.00E-06,1,0.6,16,0,172,200,2,0,1.38,3.6417733,125,NA,13.91666667,92.76388889,0.150022458,2,24,-0.343583022,0.375,1,2,16,9,15,24,0.184328807
0,0.3,0,0.6,0.6,16,0,69,200,2,0,1.29,6.397777191,148,NA,47.38888889,241.525641,0.196206451,2,26,-0.01653174,0.346153846,1,2,15,9,17,26,0.301642866
0.6,0.3,1.00E-06,1,0.6,16,0,153,200,2,0,1.33,7.221462042,120,NA,54.36363636,237.125,0.229261513,2,24,-0.551916356,0.375,1,2,14,9,15,24,0.356126246
0.4,0.3,1.00E-06,1,0.6,16,0,28,200,2,0,1.3,3.114540964,80,NA,51.53125,233.2222222,0.22095343,2,18,-0.545771712,0.222222222,1,2,10,4,14,18,0.233662567
0.2,0.3,1.00E-06,1,0.6,16,0,40,200,2,0,1.38,4.011125437,137,NA,41.34782609,230.92,0.179056929,2,25,-0.151916356,0.48,1,2,14,13,12,25,0.189002543
0.4,0.3,1.00E-06,1,0.6,16,0,83,200,2,0,1.35,3.483377857,72,NA,32.08333333,131.90625,0.243228303,2,16,-0.261457986,0.25,1,2,11,4,12,16,0.30818091
0.2,0.3,1.00E-06,1,0.6,16,0,45,200,2,0,1.29,3.690104758,139,NA,52.81944444,227.5897436,0.232081831,2,26,-0.362685586,0.346153846,1,2,14,9,17,26,0.180901043
0,0.3,0,0.2,0.6,16,0,28,200,3,0,1.58,3.05874144,128,NA,49.84090909,263.5416667,0.189119655,3,24,-0.218583022,0.166666667,1,3,15,9,11,20,0.157603276
0,0.3,0,0.2,0.6,16,0,28,200,3,0,1.58,3.05874144,128,NA,49.84090909,263.5416667,0.189119655,3,24,-0.218583022,0.166666667,2,3,10,4,11,15,0.224097542
0,0.3,0,0.5,0.6,16,0,90,200,2,0,1.33,4.207163925,143,NA,38.375,225.8269231,0.169931023,2,26,-0.208839432,0.423076923,1,2,15,11,15,26,0.196442293
0.6,0.3,1.00E-06,1,0.6,16,0,28,200,2,0,1.31,2.759941691,51,NA,24.31818182,122.1538462,0.199078315,2,13,-0.437190587,0.384615385,1,2,10,5,8,13,0.217735491
0,0.3,0,0.5,0.6,16,0,75,200,2,0,1.29,3.719882141,147,NA,37.10416667,237.0576923,0.156519564,2,26,-0.054993279,0.384615385,1,2,14,10,16,26,0.173566815
0.6,0.3,1.00E-06,1,0.6,16,0,15,200,2,0,1.38,3.744438268,127,NA,43.88405797,233.1666667,0.188208969,2,25,-0.551916356,0.44,1,2,15,11,14,25,0.178622006
0.4,0.3,1.00E-06,1,0.6,16,0,150,200,2,0,1.29,3.962548533,124,NA,41.9047619,238.5,0.175701308,2,23,-0.077278674,0.304347826,1,2,13,7,16,23,0.227896032
0,0.3,0,0,0.6,16,0,55,200,2,0,1.25,1.69843191,122,NA,234,1248.833333,0.187374883,2,24,-0.468583022,0.166666667,1,2,10,20,4,24,0.059218092
0,0.3,0,0.4,0.6,16,0,40,200,2,0,1.38,4.040147283,131,NA,38.94927536,228.3666667,0.170555869,2,25,-0.391916356,0.48,1,2,14,13,12,25,0.190407717
0.6,0.3,1.00E-06,1,0.6,16,0,175,200,2,0,1.35,2.41716358,98,NA,16.61764706,101.3947368,0.163890628,2,19,0.062415423,0.315789474,1,2,11,6,13,19,0.155173799
0,0.3,0,0.8,0.6,16,0,75,200,2,0,1.29,4.166105542,134,NA,41.89583333,228.6923077,0.183197388,2,26,-0.554993279,0.384615385,1,2,14,10,16,26,0.196287385
0,0.3,0,0.6,0.6,16,0,43,200,2,0,1.33,3.469956235,133,NA,43.35416667,228.4230769,0.189797665,2,26,-0.593454817,0.346153846,1,2,13,9,17,26,0.1778425
0,0.3,1.00E-06,1,0.6,16,0,100,200,2,0,1.33,4.159452211,127,NA,44.65217391,234.58,0.19034945,2,25,-0.551916356,0.28,1,2,12,7,18,25,0.224189656
0,0.3,1.00E-06,1,0.6,16,0,37,200,2,0,1.38,3.457275541,130,NA,39.75,255.1538462,0.155788363,2,26,-0.708839432,0.461538462,1,2,16,12,14,26,0.158090937
0,0.3,0,0.8,0.6,16,0,29,200,2,0,1.29,4.309037911,161,NA,41.44444444,224.2307692,0.184829426,2,26,0.48346826,0.192307692,1,2,11,5,21,26,0.272386133
0.2,0.3,1.00E-06,1,0.6,16,0,64,200,2,0,1.33,3.900550147,115,NA,44.45454545,247.7916667,0.179402908,2,24,-0.760249689,0.416666667,1,2,13,14,10,24,0.200537752
0,0.3,0,0,0.6,16,0,22,200,2,0,1.25,1.843701196,120,NA,263.7391304,1286.12,0.205065725,2,25,-0.831916356,0.08,1,2,9,2,23,25,0.158453892
0.6,0.3,1.00E-06,1,0.6,16,0,151,200,2,0,1.33,6.809563371,68,NA,57.52564103,171.4333333,0.335556918,2,15,-0.103124653,0.466666667,1,2,9,8,7,15,0.440020067
0.6,0.3,1.00E-06,1,0.6,16,0,125,200,2,0.19,1.45,2.837005236,85,NA,16.84375,112.8611111,0.14924317,2,18,-0.267993934,0.277777778,1,2,14,13,5,18,0.222649899
0,0.3,0,0.8,0.6,16,0,77,200,2,0,1.42,7.008151978,153,NA,71.10416667,247.1346154,0.287714315,2,26,0.175775952,0.461538462,1,2,17,14,12,26,0.305403727
0,0.3,1.00E-06,1,0.6,16,0,38,200,2,0,1.38,5.843410684,157,NA,52.91666667,232.0769231,0.228013479,2,26,0.329622106,0.346153846,1,2,16,9,17,26,0.284665768
0.4,0.3,1.00E-06,1,0.6,16,0,33,200,2,0,1.33,4.455283812,120,NA,47.27272727,242.375,0.195039617,2,24,-0.551916356,0.375,1,2,15,15,9,24,0.221844821
0,0.3,0,0.8,0.6,16,0,88,200,2,0,1.38,2.814165174,118,NA,36.90909091,236.125,0.156311661,2,24,-0.635249689,0.458333333,1,2,14,11,13,24,0.131975814
0.2,0.3,1.00E-06,1,0.6,16,0,93,200,2,0,1.33,3.869153484,126,NA,42.24242424,259.7777778,0.162609845,2,24,-0.301916356,0.375,1,2,15,9,15,24,0.197776073
0.2,0.3,1.00E-06,1,0.6,16,0,9,200,2,0,1.38,5.845717063,152,NA,47.91304348,218.92,0.21886097,2,25,0.448083644,0.48,1,2,16,12,13,25,0.272384561
0,0.3,0,0.8,0.6,16,0,32,200,2,0,1.42,3.344803539,133,NA,44.6875,245.1923077,0.182254902,2,26,-0.593454817,0.346153846,1,2,16,17,9,26,0.176133626
0,0.3,0,0.5,0.6,16,0,23,200,2,0,1.33,3.655114582,117,NA,50.40909091,222.0625,0.227004068,2,24,-0.676916356,0.416666667,1,2,15,14,10,24,0.181711774
0,0.3,0,0.8,0.6,16,0,22,200,2,0,1.38,3.154170786,117,NA,38.68181818,227.6875,0.169889951,2,24,-0.676916356,0.375,1,2,16,15,9,24,0.158215868
0.2,0.3,1.00E-06,1,0.6,16,0,10,200,2,0,1.29,4.516652057,153,NA,48.63636364,243.1666667,0.200012462,2,24,0.823083644,0.458333333,1,2,16,11,13,24,0.220909845
0,0.3,0,0.6,0.6,16,0,11,200,2,0,1.38,2.841810088,141,NA,37.2173913,231.52,0.160752381,2,25,0.008083644,0.24,1,2,14,6,19,25,0.153489311
0.2,0.3,1.00E-06,1,0.6,16,0,59,200,2,0,1.33,3.153799027,143,NA,39.18181818,241.75,0.162075773,2,24,0.406416978,0.5,1,2,15,12,12,24,0.148752166
0,0.3,1.00E-06,1,0.6,16,0,83,200,2,0,1.25,4.878634616,146,NA,47.8125,224.3653846,0.213101054,2,26,-0.093454817,0.269230769,1,2,13,7,19,26,0.252921827
0,0.3,1.00E-06,1,0.6,16,0,51,200,2,0,1.33,3.828439532,160,NA,43.54166667,240.7692308,0.180843983,2,26,0.445006721,0.384615385,1,2,15,10,16,26,0.174885941
0,0.3,0,0.8,0.6,16,0,94,200,2,0,1.25,4.592728979,128,NA,44.15909091,237.7083333,0.185770058,2,24,-0.218583022,0.5,1,2,16,12,12,24,0.224587021
0,0.3,0,0.2,0.6,16,0,73,200,2,0,1.33,5.734300169,121,NA,59.56818182,281.8958333,0.211312743,2,24,-0.510249689,0.333333333,1,2,14,16,8,24,0.294431312
0,0.3,0,0.8,0.6,16,0,18,200,2,0,1.42,4.373413736,139,NA,41.22727273,233.375,0.176656766,2,24,0.239750311,0.416666667,1,2,13,14,10,24,0.217483304
0,0.3,0,0.6,0.6,16,0,17,200,2,0,1.38,3.402360492,140,NA,43.24,253.5185185,0.170559533,2,27,-0.597728321,0.333333333,1,2,16,18,9,27,0.170039321
0,0.3,1.00E-06,1,0.6,16,0,71,200,2,0,1.29,3.596021512,122,NA,44.68181818,228.0416667,0.19593708,2,24,-0.468583022,0.333333333,1,2,14,16,8,24,0.197669992
0,0.3,0,0.4,0.6,16,0,33,200,2,0,1.42,3.469704842,133,NA,44.43181818,244.6041667,0.181647839,2,24,-0.010249689,0.25,1,2,16,6,18,24,0.188275886
0,0.3,1.00E-06,1,0.6,16,0,42,200,2,0,1.33,2.699003257,155,NA,39.35416667,238.7692308,0.16482093,2,26,0.252699029,0.384615385,1,2,14,10,16,26,0.116679495
0,0.3,0,0.5,0.6,16,0,66,200,2,0,1.38,3.374827616,135,NA,40.44666667,248.4753086,0.16277942,2,27,-0.782913507,0.481481481,1,2,17,14,13,27,0.149551152
0,0.3,1.00E-06,1,0.6,16,0,59,200,2,0,1.33,3.152319676,143,NA,39.18181818,241.75,0.162075773,2,24,0.406416978,0.5,1,2,15,12,12,24,0.148716707
0.2,0.3,1.00E-06,1,0.6,16,0,70,200,2,0,1.42,4.158527845,125,NA,44.92424242,240.5694444,0.186741265,2,24,-0.343583022,0.416666667,1,2,17,10,14,24,0.204817652
0.6,0.3,1.00E-06,1,0.6,16,0,191,200,2,0.21,1.44,3.544631659,65,NA,40.34848485,176.7051282,0.228337939,2,13,0.63973249,0.230769231,1,2,8,10,3,13,0.376128303
0.4,0.3,1.00E-06,1,0.6,16,0,75,200,2,0.19,1.45,2.684937655,105,NA,21.13888889,114.45,0.184699772,2,20,0.054520686,0.25,1,2,16,15,5,20,0.210597236
0,0.3,0,0.6,0.6,16,0,72,200,2,0,1.38,3.383832428,139,NA,43.27333333,229.5987654,0.18847372,2,27,-0.634765358,0.407407407,1,2,16,16,11,27,0.14741122
0.6,0.3,1.00E-06,1,0.6,16,0,58,200,3,0.14,1.7,2.814987787,92,NA,20.32352941,115.1578947,0.176484031,3,19,-0.253374051,0.210526316,1,2,9,4,8,12,0.261609373
0.6,0.3,1.00E-06,1,0.6,16,0,58,200,3,0.14,1.7,2.814987787,92,NA,20.32352941,115.1578947,0.176484031,3,19,-0.253374051,0.210526316,1,3,3,4,7,11,0.26347502
0.6,0.3,1.00E-06,1,0.6,16,0,58,200,3,0.14,1.7,2.814987787,92,NA,20.32352941,115.1578947,0.176484031,3,19,-0.253374051,0.210526316,2,3,11,8,7,15,0.223780935
0.4,0.3,1.00E-06,1,0.6,16,0,132,200,2,0,1.65,2.716996062,91,NA,25.51041667,123.9907407,0.20574453,2,18,0.065339399,0.444444444,1,2,20,10,8,18,0.16730099
0.4,0.3,1.00E-06,1,0.6,16,0,185,200,2,0,1.42,3.069608707,115,NA,38.43181818,233.9791667,0.164253163,2,24,-0.760249689,0.375,1,2,14,15,9,24,0.153432821
0,0.3,0,0.8,0.6,16,0,69,200,2,0,1.38,4.586976284,141,NA,40.90972222,242.2371795,0.16888292,2,26,-0.285762509,0.423076923,1,2,17,11,15,26,0.212025429
0,0.3,0,0,0.6,16,0,97,200,2,0,1.25,2.017809159,124,NA,252.0652174,1234.82,0.204131143,2,25,-0.671916356,0.28,1,2,15,7,18,25,0.095445587
0.4,0.3,1.00E-06,1,0.6,16,0,14,200,2,0,1.35,2.935528904,105,NA,23.76470588,130.1052632,0.182657529,2,19,0.430836475,0.210526316,1,2,11,15,4,19,0.256001644
0.4,0.3,1.00E-06,1,0.6,16,0,23,200,2,0,1.29,3.579825066,135,NA,50.67361111,232.3974359,0.218047204,2,26,-0.51653174,0.384615385,1,2,14,10,16,26,0.167053261
0,0.3,0,0.4,0.6,16,0,14,200,2,0,1.38,4.578538438,123,NA,58.38636364,243.375,0.239902881,2,24,-0.426916356,0.25,1,2,13,6,18,24,0.247896749
0.6,0.3,1.00E-06,1,0.6,16,0,43,200,2,0,1.5,2.990433772,149,NA,39.15972222,231.775641,0.168955297,2,26,0.021929798,0.423076923,1,2,20,11,15,26,0.136488126
0,0.3,0,0.6,0.6,16,0,60,200,2,0,1.38,3.035819634,124,NA,44.68181818,249.0416667,0.17941503,2,24,-0.385249689,0.375,1,2,15,9,15,24,0.145881075
0,0.3,0,0.4,0.6,16,0,5,200,2,0,1.29,3.308102946,114,NA,38.72727273,254.2083333,0.152344623,2,24,-0.801916356,0.416666667,1,2,15,14,10,24,0.164592039
0.6,0.3,1.00E-06,1,0.6,16,0,48,200,2,0,1.29,3.875847133,133,NA,43.08695652,231.64,0.186008274,2,25,-0.311916356,0.4,1,2,15,15,10,25,0.18495099
0.4,0.3,1.00E-06,1,0.6,16,0,31,200,2,0,1.4,3.208295917,89,NA,44.5,210.35,0.211552175,2,20,-0.745479314,0.5,1,2,14,10,10,20,0.181495092
0,0.3,0,0.4,0.6,16,0,97,200,2,0,1.33,3.862383647,136,NA,47,233.4375,0.201338688,2,24,0.114750311,0.291666667,1,2,15,7,17,24,0.207985657
0.4,0.3,1.00E-06,1,0.6,16,0,6,200,2,0,1.41,3.707261163,97,NA,37.18421053,215.3809524,0.172643914,2,21,-0.67166979,0.476190476,1,2,18,10,11,21,0.210472936
0.6,0.3,1.00E-06,1,0.6,16,0,84,200,2,0,1.36,3.045939901,160,NA,13.5,85.5952381,0.157719054,2,21,2.32833021,0.380952381,1,2,14,8,13,21,0.166399331
0.4,0.3,1.00E-06,1,0.6,16,0,103,200,2,0,1.42,3.646538546,122,NA,47.13636364,232.875,0.202410579,2,24,-0.468583022,0.416666667,1,2,19,10,14,24,0.177921364
0.6,0.3,1.00E-06,1,0.6,16,0,85,200,2,0,1.33,3.868423369,136,NA,54.52777778,240.7435897,0.22649732,2,26,-0.478070202,0.307692308,1,2,14,8,18,26,0.188860651
0,0.3,0,0.5,0.6,16,0,80,200,2,0,1.33,3.357152104,137,NA,42.88636364,233.2083333,0.183897218,2,24,0.156416978,0.333333333,1,2,15,16,8,24,0.165853595
0.4,0.3,1.00E-06,1,0.6,16,0,198,200,2,0,1.38,3.251837912,143,NA,41.27083333,234.1538462,0.176255201,2,26,-0.208839432,0.461538462,1,2,18,12,14,26,0.14481614
0.4,0.3,1.00E-06,1,0.6,16,0,160,200,2,0,1.38,3.672647162,137,NA,42.60416667,231.3846154,0.18412705,2,26,-0.439608663,0.384615385,1,2,18,16,10,26,0.177241608
0.2,0.3,1.00E-06,1,0.6,16,0,63,200,2,0,1.33,4.190792379,134,NA,46.08695652,250.66,0.183862429,2,25,-0.271916356,0.44,1,2,13,11,14,25,0.198372259
0,0.3,0,0,0.6,16,0,66,200,4,0,1.75,1.836633002,141,NA,255.16,1291.851852,0.197514908,4,27,-0.560691284,0.074074074,1,2,1,4,4,8,0.180776074
0,0.3,0,0,0.6,16,0,66,200,4,0,1.75,1.836633002,141,NA,255.16,1291.851852,0.197514908,4,27,-0.560691284,0.074074074,1,3,1,4,2,6,0.238494166
0,0.3,0,0,0.6,16,0,66,200,4,0,1.75,1.836633002,141,NA,255.16,1291.851852,0.197514908,4,27,-0.560691284,0.074074074,1,4,10,4,17,21,0.125860376
0,0.3,0,0,0.6,16,0,66,200,4,0,1.75,1.836633002,141,NA,255.16,1291.851852,0.197514908,4,27,-0.560691284,0.074074074,2,4,9,4,17,21,0.110566427
0,0.3,0,0,0.6,16,0,66,200,4,0,1.75,1.836633002,141,NA,255.16,1291.851852,0.197514908,4,27,-0.560691284,0.074074074,3,4,10,2,17,19,0.170034323
0,0.3,0,0.5,0.6,16,0,94,200,2,0,1.38,3.958286166,127,NA,40.45652174,239,0.16927415,2,25,-0.551916356,0.48,1,2,16,13,12,25,0.189726855
0.4,0.3,1.00E-06,1,0.6,16,0,84,200,2,0,1.29,3.360339125,125,NA,51.47727273,224.6458333,0.229148576,2,24,-0.343583022,0.208333333,1,2,11,19,5,24,0.202864316
0,0.3,0,0.5,0.6,16,0,100,200,2,0,1.38,3.687956571,177,NA,42.12,238.3333333,0.176727273,2,27,0.772642049,0.407407407,1,2,17,16,11,27,0.173088976
0,0.3,0,0.8,0.6,16,0,85,200,3,0,1.62,4.389772281,144,NA,57.84722222,239.6410256,0.241391148,3,26,-0.170377894,0.192307692,1,2,10,11,5,16,0.281127457
0,0.3,0,0.8,0.6,16,0,85,200,3,0,1.62,4.389772281,144,NA,57.84722222,239.6410256,0.241391148,3,26,-0.170377894,0.192307692,1,3,14,11,10,21,0.205474925
0,0.3,0,0.8,0.6,16,0,85,200,3,0,1.62,4.389772281,144,NA,57.84722222,239.6410256,0.241391148,3,26,-0.170377894,0.192307692,2,3,1,5,10,15,0.404970992
0.6,0.3,1.00E-06,1,0.6,16,0,49,200,2,0,1.38,3.002703258,154,NA,46.22916667,239.1730769,0.193287502,2,26,0.214237491,0.5,1,2,16,13,13,26,0.130990832
0,0.3,0,0,0.6,16,0,10,200,2,0,1.38,1.776429188,118,NA,267.9772727,1274.875,0.210198861,2,24,-0.635249689,0.5,1,2,14,12,12,24,0.059613669
0.4,0.3,1.00E-06,1,0.6,16,0,40,200,2,0,1.38,3.925692683,137,NA,41.26086957,230.9,0.17869584,2,25,-0.151916356,0.48,1,2,14,13,12,25,0.184245687
0.4,0.3,1.00E-06,1,0.6,16,0,177,200,2,0,1.35,2.917777966,92,NA,23,140.3,0.163934426,2,20,-0.595479314,0.3,1,2,15,14,6,20,0.223069471
0,0.3,0,0.6,0.6,16,0,37,200,2,0,1.29,3.763269605,131,NA,47.47916667,238.1923077,0.199331234,2,26,-0.670377894,0.307692308,1,2,14,8,18,26,0.180500251
0,0.3,0,0.8,0.6,16,0,11,200,2,0,1.38,2.985036543,137,NA,37.82608696,229.56,0.164776472,2,25,-0.151916356,0.48,1,2,14,12,13,25,0.133815134
0,0.3,0,0.8,0.6,16,0,7,200,3,0,1.5,3.492354838,157,NA,46.19565217,244.64,0.188831149,3,25,0.648083644,0.2,1,2,5,5,6,11,0.344613717
0,0.3,0,0.8,0.6,16,0,7,200,3,0,1.5,3.492354838,157,NA,46.19565217,244.64,0.188831149,3,25,0.648083644,0.2,1,3,7,5,14,19,0.231050806
0,0.3,0,0.8,0.6,16,0,7,200,3,0,1.5,3.492354838,157,NA,46.19565217,244.64,0.188831149,3,25,0.648083644,0.2,2,3,8,6,14,20,0.208908678
0.2,0.3,1.00E-06,1,0.6,16,0,53,200,2,0,1.33,4.59927571,135,NA,52.92028986,225.6333333,0.234541098,2,25,-0.231916356,0.48,1,2,15,12,13,25,0.217436775
0,0.3,0,0.4,0.6,16,0,83,200,2,0,1.42,3.500930159,137,NA,36.0530303,237.5347222,0.151780043,2,24,0.156416978,0.458333333,1,2,15,13,11,24,0.168933846
0,0.3,0,0.8,0.6,16,0,13,200,3,0,1.62,3.416742359,120,NA,35.79545455,227.4166667,0.157400313,3,24,-0.551916356,0.291666667,1,2,7,8,9,17,0.209230838
0,0.3,0,0.8,0.6,16,0,13,200,3,0,1.62,3.416742359,120,NA,35.79545455,227.4166667,0.157400313,3,24,-0.551916356,0.291666667,1,3,7,8,7,15,0.232666912
0,0.3,0,0.8,0.6,16,0,13,200,3,0,1.62,3.416742359,120,NA,35.79545455,227.4166667,0.157400313,3,24,-0.551916356,0.291666667,2,3,7,9,7,16,0.251065062
0,0.3,0,0.6,0.6,16,0,38,200,2,0,1.42,4.335530096,147,NA,46.71969697,231.1111111,0.202152535,2,24,0.573083644,0.5,1,2,15,12,12,24,0.212395776
0,0.3,0,0.6,0.6,16,0,45,200,2,0,1.38,3.244029263,155,NA,43.43181818,228.1458333,0.190368667,2,24,0.906416978,0.458333333,1,2,14,11,13,24,0.154139616
0.2,0.3,1.00E-06,1,0.6,16,0,21,200,2,0,1.42,2.737630829,133,NA,42.14583333,235.0384615,0.179314624,2,26,-0.593454817,0.269230769,1,2,17,7,19,26,0.137630159
0,0.3,0,0,0.6,16,0,31,200,2,0,1.42,2.293365715,140,NA,286.4305556,1241.192308,0.230770489,2,26,-0.324224048,0.307692308,1,2,14,18,8,26,0.079688237
0.2,0.3,1.00E-06,1,0.6,16,0,44,200,2,0,1.29,2.945879016,145,NA,38.16666667,233,0.163805436,2,26,-0.131916356,0.307692308,1,2,14,8,18,26,0.145765166
0.2,0.3,1.00E-06,1,0.6,16,0,79,200,3,0,1.5,3.185341606,135,NA,45.91666667,237.7884615,0.1930988,3,26,-0.51653174,0.230769231,1,2,10,6,13,19,0.179446453
0.2,0.3,1.00E-06,1,0.6,16,0,79,200,3,0,1.5,3.185341606,135,NA,45.91666667,237.7884615,0.1930988,3,26,-0.51653174,0.230769231,1,3,4,6,7,13,0.245344624
0.2,0.3,1.00E-06,1,0.6,16,0,79,200,3,0,1.5,3.185341606,135,NA,45.91666667,237.7884615,0.1930988,3,26,-0.51653174,0.230769231,2,3,9,13,7,20,0.20504417
0.6,0.3,1.00E-06,1,0.6,16,0,124,200,2,0,1.42,6.859060698,155,NA,47.83333333,234.1346154,0.204298426,2,26,0.252699029,0.384615385,1,2,13,10,16,26,0.313501964
0,0.3,0,0.2,0.6,16,0,5,200,2,0,1.29,3.54502265,118,NA,49.93181818,275.8125,0.181035371,2,24,-0.635249689,0.416666667,1,2,15,14,10,24,0.174926436
0,0.3,0,0.5,0.6,16,0,62,200,2,0,1.33,4.561977969,130,NA,60.10416667,249.6923077,0.240712929,2,26,-0.708839432,0.461538462,1,2,15,14,12,26,0.214937886
0,0.3,0,0.8,0.6,16,0,54,200,2,0,1.33,3.757286574,132,NA,36.64583333,222.0961538,0.164999856,2,26,-0.631916356,0.384615385,1,2,15,16,10,26,0.179510877
0,0.3,0,0.5,0.6,16,0,58,200,2,0,1.38,3.733146268,143,NA,49.41666667,230.6730769,0.214228151,2,26,-0.208839432,0.230769231,1,2,16,6,20,26,0.204099149
0,0.3,0,0.2,0.6,16,0,89,200,2,0,1.38,3.841110095,124,NA,49.38636364,275.8541667,0.179030697,2,24,-0.385249689,0.5,1,2,14,12,12,24,0.188013881
0,0.3,0,0,0.6,16,0,62,200,3,0,1.5,1.83670992,138,NA,211.6805556,1199.25641,0.176509839,3,26,-0.401147125,0.076923077,1,3,15,6,18,24,0.100194029
0,0.3,0,0,0.6,16,0,62,200,3,0,1.5,1.83670992,138,NA,211.6805556,1199.25641,0.176509839,3,26,-0.401147125,0.076923077,2,3,9,2,18,20,0.189457514
0,0.3,1.00E-06,1,0.6,16,0,54,200,2,0,1.33,2.552440826,117,NA,36.95454545,226.125,0.163425298,2,24,-0.676916356,0.416666667,1,2,13,10,14,24,0.112216287
0,0.3,0,0,0.6,16,0,3,200,2,0,1.29,2.000498628,138,NA,277.625,1249.884615,0.222120503,2,26,-0.401147125,0.230769231,1,2,16,6,20,26,0.078181022
0.6,0.3,1.00E-06,1,0.6,16,0,164,200,2,0,1.4,5.599672699,83,NA,45.64705882,221.0526316,0.206498599,2,19,-0.727058262,0.421052632,1,2,14,11,8,19,0.338485331
0,0.3,0,0.4,0.6,16,0,23,200,2,0,1.38,3.469208803,125,NA,49.93181818,225.1458333,0.221775449,2,24,-0.343583022,0.458333333,1,2,14,13,11,24,0.169491991
0,0.3,1.00E-06,1,0.6,16,0,30,200,2,0,1.33,3.326028377,150,NA,49.53623188,226.7466667,0.218465094,2,25,0.368083644,0.32,1,2,13,17,8,25,0.172734729
0,0.3,0,0,0.6,16,0,83,200,2,0,1.29,2.403929327,132,NA,275.3333333,1287.961538,0.2137745,2,26,-0.631916356,0.346153846,1,2,14,9,17,26,0.111535238
0.4,0.3,1.00E-06,1,0.6,16,0,101,200,2,0,1.38,3.169095053,130,NA,38.09090909,235,0.162088975,2,24,-0.135249689,0.291666667,1,2,15,7,17,24,0.155736311
0,0.3,0,0.5,0.6,16,0,87,200,2,0,1.38,4.003830103,134,NA,46,243.6538462,0.188792423,2,26,-0.554993279,0.5,1,2,17,13,13,26,0.185998769
0.4,0.3,1.00E-06,1,0.6,16,0,29,200,2,0,1.4,2.865681577,106,NA,17.01851852,108.4333333,0.156949141,2,20,0.104520686,0.4,1,2,12,12,8,20,0.158532693
0.6,0.3,1.00E-06,1,0.6,16,0,152,200,2,0,1.5,2.788434986,86,NA,19.70588235,89.21052632,0.220891897,2,19,-0.569163525,0.421052632,1,2,16,11,8,19,0.159267576
0,0.3,1.00E-06,1,0.6,16,0,60,200,2,0,1.38,3.342704872,131,NA,51.53787879,248.0069444,0.207808208,2,24,-0.093583022,0.416666667,1,2,15,10,14,24,0.168959228
0,0.3,1.00E-06,1,0.6,16,0,2,200,2,0,1.33,3.042141584,138,NA,43.96212121,244.0972222,0.180100866,2,24,0.198083644,0.375,1,2,14,15,9,24,0.145927447
0,0.3,0,0.6,0.6,16,0,41,200,2,0,1.46,3.46097568,142,NA,38.66666667,229.9615385,0.16814406,2,26,-0.247300971,0.461538462,1,2,19,12,14,26,0.155440723
0,0.3,0,0,0.6,16,0,58,200,3,0,1.62,1.838663208,119,NA,269.5,1249.78,0.215637952,3,25,-0.871916356,0.16,1,2,1,4,4,8,0.183532221
0,0.3,0,0,0.6,16,0,58,200,3,0,1.62,1.838663208,119,NA,269.5,1249.78,0.215637952,3,25,-0.871916356,0.16,1,3,9,4,17,21,0.093118785
0,0.3,0,0,0.6,16,0,58,200,3,0,1.62,1.838663208,119,NA,269.5,1249.78,0.215637952,3,25,-0.871916356,0.16,2,3,9,4,17,21,0.121299249
0,0.3,1.00E-06,1,0.6,16,0,77,200,2,0,1.38,3.988582303,126,NA,51.75,249.2083333,0.207657582,2,24,-0.301916356,0.5,1,2,16,12,12,24,0.196093579
0.2,0.3,1.00E-06,1,0.6,16,0,67,200,2,0,1.33,3.209106498,135,NA,42.23913043,237.06,0.17817907,2,25,-0.231916356,0.32,1,2,15,17,8,25,0.164616133
0.6,0.3,1.00E-06,1,0.6,16,0,77,200,2,0,1.33,5.381804958,139,NA,57.72916667,246.9615385,0.233757722,2,26,-0.362685586,0.384615385,1,2,15,16,10,26,0.25292131
0.6,0.3,1.00E-06,1,0.6,16,0,187,200,2,0.28,1.65,2.610871996,123,NA,13.36111111,105.325,0.126856028,2,20,0.954520686,0.45,1,2,22,11,9,20,0.141298685
0.4,0.3,1.00E-06,1,0.6,16,0,135,200,2,0,1.29,3.987194113,123,NA,24.93181818,126.1458333,0.19764282,2,24,-0.426916356,0.25,1,2,12,6,18,24,0.245914124
