sample,mutation_count,min_distance,location,max_distance,s_coef,death_rate,adv_rate,push_prop,mut_rate,sample_diameter,seed
S38,620,36.68787266,edge,276.4796557,0,0.3,0,1,0.6,8,88
S39,568,38.83297568,edge,276.4796557,0,0.3,0,1,0.6,8,88
S40,630,30.88689042,edge,276.4796557,0,0.3,0,1,0.6,8,88
S41,676,20.51828453,edge,276.4796557,0,0.3,0,1,0.6,8,88
S42,710,5.385164807,edge,276.4796557,0,0.3,0,1,0.6,8,88
S43,653,15.23154621,edge,276.4796557,0,0.3,0,1,0.6,8,88
S44,673,16.1245155,edge,276.4796557,0,0.3,0,1,0.6,8,88
S45,664,9.486832981,edge,276.4796557,0,0.3,0,1,0.6,8,88
S1,705,5,edge,281.4284989,0,0.3,0,1,0.6,8,89
S2,690,17,edge,281.4284989,0,0.3,0,1,0.6,8,89
S3,633,24.69817807,edge,281.4284989,0,0.3,0,1,0.6,8,89
S4,632,28.44292531,edge,281.4284989,0,0.3,0,1,0.6,8,89
S5,625,21.54065923,edge,281.4284989,0,0.3,0,1,0.6,8,89
S6,695,11.18033989,edge,281.4284989,0,0.3,0,1,0.6,8,89
S7,637,17.08800749,edge,281.4284989,0,0.3,0,1,0.6,8,89
S8,598,36.12478374,edge,281.4284989,0,0.3,0,1,0.6,8,89
S9,555,46.84015371,edge,281.4284989,0,0.3,0,1,0.6,8,89
S10,544,52.20153254,edge,281.4284989,0,0.3,0,1,0.6,8,89
S11,585,43.46262762,edge,281.4284989,0,0.3,0,1,0.6,8,89
S12,628,28.3019434,edge,281.4284989,0,0.3,0,1,0.6,8,89
S13,693,9.219544457,edge,281.4284989,0,0.3,0,1,0.6,8,89
S14,635,26.40075756,edge,281.4284989,0,0.3,0,1,0.6,8,89
S15,566,48.37354649,edge,281.4284989,0,0.3,0,1,0.6,8,89
S16,544,70.00714249,edge,281.4284989,0,0.3,0,1,0.6,8,89
S17,514,75.15317691,center,281.4284989,0,0.3,0,1,0.6,8,89
S18,573,61.6116872,edge,281.4284989,0,0.3,0,1,0.6,8,89
S19,579,39.81205847,edge,281.4284989,0,0.3,0,1,0.6,8,89
S20,651,18.68154169,edge,281.4284989,0,0.3,0,1,0.6,8,89
S21,741,7.211102551,edge,281.4284989,0,0.3,0,1,0.6,8,89
S22,614,30.2654919,edge,281.4284989,0,0.3,0,1,0.6,8,89
S23,571,53.93514624,edge,281.4284989,0,0.3,0,1,0.6,8,89
S24,505,76.53757247,center,281.4284989,0,0.3,0,1,0.6,8,89
S25,507,88.23264702,center,281.4284989,0,0.3,0,1,0.6,8,89
S26,544,67.06713055,edge,281.4284989,0,0.3,0,1,0.6,8,89
S27,523,44.27188724,edge,281.4284989,0,0.3,0,1,0.6,8,89
S28,621,22.13594362,edge,281.4284989,0,0.3,0,1,0.6,8,89
S29,606,24.59674775,edge,281.4284989,0,0.3,0,1,0.6,8,89
S30,536,45,edge,281.4284989,0,0.3,0,1,0.6,8,89
S31,514,60.53924347,edge,281.4284989,0,0.3,0,1,0.6,8,89
S32,541,65.4599114,edge,281.4284989,0,0.3,0,1,0.6,8,89
S33,591,57.27128425,edge,281.4284989,0,0.3,0,1,0.6,8,89
S34,584,36.24913792,edge,281.4284989,0,0.3,0,1,0.6,8,89
S35,617,14.31782106,edge,281.4284989,0,0.3,0,1,0.6,8,89
S36,643,12.04159458,edge,281.4284989,0,0.3,0,1,0.6,8,89
S37,601,28.86173938,edge,281.4284989,0,0.3,0,1,0.6,8,89
S38,549,38.62641583,edge,281.4284989,0,0.3,0,1,0.6,8,89
S39,599,42.72001873,edge,281.4284989,0,0.3,0,1,0.6,8,89
S40,584,35.35533906,edge,281.4284989,0,0.3,0,1,0.6,8,89
S41,645,23.34523506,edge,281.4284989,0,0.3,0,1,0.6,8,89
S42,683,4.472135955,edge,281.4284989,0,0.3,0,1,0.6,8,89
S43,675,8.062257748,edge,281.4284989,0,0.3,0,1,0.6,8,89
S44,620,15.65247584,edge,281.4284989,0,0.3,0,1,0.6,8,89
S45,653,19.23538406,edge,281.4284989,0,0.3,0,1,0.6,8,89
S46,646,12.36931688,edge,281.4284989,0,0.3,0,1,0.6,8,89
S47,716,4,edge,281.4284989,0,0.3,0,1,0.6,8,89
S1,712,4.472135955,edge,277.1894659,0,0.3,0,1,0.6,8,8
S2,603,16.15549442,edge,277.1894659,0,0.3,0,1,0.6,8,8
S3,563,23.76972865,edge,277.1894659,0,0.3,0,1,0.6,8,8
S4,583,27.65863337,edge,277.1894659,0,0.3,0,1,0.6,8,8
S5,597,21.02379604,edge,277.1894659,0,0.3,0,1,0.6,8,8
S6,648,9.433981132,edge,277.1894659,0,0.3,0,1,0.6,8,8
S7,640,17.49285568,edge,277.1894659,0,0.3,0,1,0.6,8,8
S8,572,36.76955262,edge,277.1894659,0,0.3,0,1,0.6,8,8
S9,531,46.09772229,edge,277.1894659,0,0.3,0,1,0.6,8,8
S10,532,50.99019514,edge,277.1894659,0,0.3,0,1,0.6,8,8
S11,557,43.01162634,edge,277.1894659,0,0.3,0,1,0.6,8,8
S12,584,27.20294102,edge,277.1894659,0,0.3,0,1,0.6,8,8
S13,631,5.830951895,edge,277.1894659,0,0.3,0,1,0.6,8,8
S14,612,27.65863337,edge,277.1894659,0,0.3,0,1,0.6,8,8
S15,567,49.1934955,edge,277.1894659,0,0.3,0,1,0.6,8,8
S16,525,68.68041933,edge,277.1894659,0,0.3,0,1,0.6,8,8
S17,491,74.67261881,center,277.1894659,0,0.3,0,1,0.6,8,8
S18,501,59.48108943,edge,277.1894659,0,0.3,0,1,0.6,8,8
S19,557,37.12142239,edge,277.1894659,0,0.3,0,1,0.6,8,8
S20,560,13.34166406,edge,277.1894659,0,0.3,0,1,0.6,8,8
S21,713,8.602325267,edge,277.1894659,0,0.3,0,1,0.6,8,8
S22,625,30.46309242,edge,277.1894659,0,0.3,0,1,0.6,8,8
S23,578,53.36665626,edge,277.1894659,0,0.3,0,1,0.6,8,8
S24,538,75.76938696,center,277.1894659,0,0.3,0,1,0.6,8,8
S25,517,86.45229899,center,277.1894659,0,0.3,0,1,0.6,8,8
S26,520,64.84597135,edge,277.1894659,0,0.3,0,1,0.6,8,8
S27,582,42.42640687,edge,277.1894659,0,0.3,0,1,0.6,8,8
S28,590,18.97366596,edge,277.1894659,0,0.3,0,1,0.6,8,8
S29,659,22.56102835,edge,277.1894659,0,0.3,0,1,0.6,8,8
S30,612,44.10215414,edge,277.1894659,0,0.3,0,1,0.6,8,8
S31,570,58.6003413,edge,277.1894659,0,0.3,0,1,0.6,8,8
S32,547,64.07807737,edge,277.1894659,0,0.3,0,1,0.6,8,8
S33,578,54.4242593,edge,277.1894659,0,0.3,0,1,0.6,8,8
S34,544,34.40930107,edge,277.1894659,0,0.3,0,1,0.6,8,8
S35,632,11.70469991,edge,277.1894659,0,0.3,0,1,0.6,8,8
S36,744,10.81665383,edge,277.1894659,0,0.3,0,1,0.6,8,8
S37,632,27.01851217,edge,277.1894659,0,0.3,0,1,0.6,8,8
S38,583,36.49657518,edge,277.1894659,0,0.3,0,1,0.6,8,8
S39,584,40.44749683,edge,277.1894659,0,0.3,0,1,0.6,8,8
S40,619,33.01514804,edge,277.1894659,0,0.3,0,1,0.6,8,8
S41,594,21.09502311,edge,277.1894659,0,0.3,0,1,0.6,8,8
S42,725,5.099019514,edge,277.1894659,0,0.3,0,1,0.6,8,8
S43,647,13.34166406,edge,277.1894659,0,0.3,0,1,0.6,8,8
S44,567,17.08800749,edge,277.1894659,0,0.3,0,1,0.6,8,8
S45,640,11.04536102,edge,277.1894659,0,0.3,0,1,0.6,8,8
S1,700,5.385164807,edge,276.4868894,0,0.3,0,1,0.6,8,90
S2,634,5.385164807,edge,276.4868894,0,0.3,0,1,0.6,8,90
S3,622,17.02938637,edge,276.4868894,0,0.3,0,1,0.6,8,90
S4,587,25,edge,276.4868894,0,0.3,0,1,0.6,8,90
S5,564,26.68332813,edge,276.4868894,0,0.3,0,1,0.6,8,90
S6,579,21.21320344,edge,276.4868894,0,0.3,0,1,0.6,8,90
S7,652,11.3137085,edge,276.4868894,0,0.3,0,1,0.6,8,90
S8,593,18.35755975,edge,276.4868894,0,0.3,0,1,0.6,8,90
S9,550,38.27531842,edge,276.4868894,0,0.3,0,1,0.6,8,90
S10,524,48.50773134,edge,276.4868894,0,0.3,0,1,0.6,8,90
S11,497,49.47726751,edge,276.4868894,0,0.3,0,1,0.6,8,90
S12,567,42.95346319,edge,276.4868894,0,0.3,0,1,0.6,8,90
S13,569,27.45906044,edge,276.4868894,0,0.3,0,1,0.6,8,90
S14,627,5.385164807,edge,276.4868894,0,0.3,0,1,0.6,8,90
S15,636,5.099019514,edge,276.4868894,0,0.3,0,1,0.6,8,90
S16,597,28.46049894,edge,276.4868894,0,0.3,0,1,0.6,8,90
S17,513,49.979996,edge,276.4868894,0,0.3,0,1,0.6,8,90
S18,504,70.32780389,center,276.4868894,0,0.3,0,1,0.6,8,90
S19,517,72.99315036,center,276.4868894,0,0.3,0,1,0.6,8,90
S20,519,58.52349955,edge,276.4868894,0,0.3,0,1,0.6,8,90
S21,504,36.89173349,edge,276.4868894,0,0.3,0,1,0.6,8,90
S22,603,14.31782106,edge,276.4868894,0,0.3,0,1,0.6,8,90
S23,683,8,edge,276.4868894,0,0.3,0,1,0.6,8,90
S24,606,32,edge,276.4868894,0,0.3,0,1,0.6,8,90
S25,568,55.36244214,edge,276.4868894,0,0.3,0,1,0.6,8,90
S26,510,77.25283166,center,276.4868894,0,0.3,0,1,0.6,8,90
S27,508,84.21995013,center,276.4868894,0,0.3,0,1,0.6,8,90
S28,533,62.76941931,edge,276.4868894,0,0.3,0,1,0.6,8,90
S29,573,40.11234224,edge,276.4868894,0,0.3,0,1,0.6,8,90
S30,616,16.2788206,edge,276.4868894,0,0.3,0,1,0.6,8,90
S31,596,24.33105012,edge,276.4868894,0,0.3,0,1,0.6,8,90
S32,533,45.31004304,edge,276.4868894,0,0.3,0,1,0.6,8,90
S33,586,59.13543777,edge,276.4868894,0,0.3,0,1,0.6,8,90
S34,542,62.8171951,edge,276.4868894,0,0.3,0,1,0.6,8,90
S35,554,52.20153254,edge,276.4868894,0,0.3,0,1,0.6,8,90
S36,562,30.8058436,edge,276.4868894,0,0.3,0,1,0.6,8,90
S37,625,10,edge,276.4868894,0,0.3,0,1,0.6,8,90
S38,685,12.80624847,edge,276.4868894,0,0.3,0,1,0.6,8,90
S39,573,27.73084925,edge,276.4868894,0,0.3,0,1,0.6,8,90
S40,543,37.21558813,edge,276.4868894,0,0.3,0,1,0.6,8,90
S41,533,39.92492956,edge,276.4868894,0,0.3,0,1,0.6,8,90
S42,577,31.40063694,edge,276.4868894,0,0.3,0,1,0.6,8,90
S43,592,18.86796226,edge,276.4868894,0,0.3,0,1,0.6,8,90
S44,657,7.211102551,edge,276.4868894,0,0.3,0,1,0.6,8,90
S45,619,14.31782106,edge,276.4868894,0,0.3,0,1,0.6,8,90
S46,590,17.2626765,edge,276.4868894,0,0.3,0,1,0.6,8,90
S47,632,10.44030651,edge,276.4868894,0,0.3,0,1,0.6,8,90
S1,693,3.605551275,edge,280.0178566,0,0.3,0,1,0.6,8,91
S2,639,14.86606875,edge,280.0178566,0,0.3,0,1,0.6,8,91
S3,621,23.53720459,edge,280.0178566,0,0.3,0,1,0.6,8,91
S4,584,27.07397274,edge,280.0178566,0,0.3,0,1,0.6,8,91
S5,643,20.61552813,edge,280.0178566,0,0.3,0,1,0.6,8,91
S6,664,11.18033989,edge,280.0178566,0,0.3,0,1,0.6,8,91
S7,563,16.1245155,edge,280.0178566,0,0.3,0,1,0.6,8,91
S8,544,35.80502758,edge,280.0178566,0,0.3,0,1,0.6,8,91
S9,531,46.87216658,edge,280.0178566,0,0.3,0,1,0.6,8,91
S10,527,51.03920062,edge,280.0178566,0,0.3,0,1,0.6,8,91
S11,554,43.46262762,edge,280.0178566,0,0.3,0,1,0.6,8,91
S12,586,29.69848481,edge,280.0178566,0,0.3,0,1,0.6,8,91
S13,676,9.219544457,edge,280.0178566,0,0.3,0,1,0.6,8,91
S14,596,25.3179778,edge,280.0178566,0,0.3,0,1,0.6,8,91
S15,536,48.38388161,edge,280.0178566,0,0.3,0,1,0.6,8,91
S16,560,68.44705983,edge,280.0178566,0,0.3,0,1,0.6,8,91
S17,545,74.24957912,center,280.0178566,0,0.3,0,1,0.6,8,91
S18,530,62.2655603,edge,280.0178566,0,0.3,0,1,0.6,8,91
S19,551,41.14608122,edge,280.0178566,0,0.3,0,1,0.6,8,91
S20,588,18.11077028,edge,280.0178566,0,0.3,0,1,0.6,8,91
S21,673,7.615773106,edge,280.0178566,0,0.3,0,1,0.6,8,91
S22,556,31.04834939,edge,280.0178566,0,0.3,0,1,0.6,8,91
S23,512,54.12023651,edge,280.0178566,0,0.3,0,1,0.6,8,91
S24,513,76.55063684,center,280.0178566,0,0.3,0,1,0.6,8,91
S25,557,88.54377448,center,280.0178566,0,0.3,0,1,0.6,8,91
S26,562,67.44627492,edge,280.0178566,0,0.3,0,1,0.6,8,91
S27,533,44.38468204,edge,280.0178566,0,0.3,0,1,0.6,8,91
S28,612,21.37755833,edge,280.0178566,0,0.3,0,1,0.6,8,91
S29,630,23.2594067,edge,280.0178566,0,0.3,0,1,0.6,8,91
S30,537,44.65422712,edge,280.0178566,0,0.3,0,1,0.6,8,91
S31,552,61.29437168,edge,280.0178566,0,0.3,0,1,0.6,8,91
S32,551,65.9241989,edge,280.0178566,0,0.3,0,1,0.6,8,91
S33,537,56.82429058,edge,280.0178566,0,0.3,0,1,0.6,8,91
S34,623,37.12142239,edge,280.0178566,0,0.3,0,1,0.6,8,91
S35,672,14.86606875,edge,280.0178566,0,0.3,0,1,0.6,8,91
S36,618,12.80624847,edge,280.0178566,0,0.3,0,1,0.6,8,91
S37,575,29.20616373,edge,280.0178566,0,0.3,0,1,0.6,8,91
S38,571,38.91015292,edge,280.0178566,0,0.3,0,1,0.6,8,91
S39,585,43.18564576,edge,280.0178566,0,0.3,0,1,0.6,8,91
S40,676,35.34119409,edge,280.0178566,0,0.3,0,1,0.6,8,91
S41,661,23.85372088,edge,280.0178566,0,0.3,0,1,0.6,8,91
S42,794,5,edge,280.0178566,0,0.3,0,1,0.6,8,91
S43,724,7.810249676,edge,280.0178566,0,0.3,0,1,0.6,8,91
S44,603,17,edge,280.0178566,0,0.3,0,1,0.6,8,91
S45,673,19.41648784,edge,280.0178566,0,0.3,0,1,0.6,8,91
S46,703,12.64911064,edge,280.0178566,0,0.3,0,1,0.6,8,91
S47,794,3.605551275,edge,280.0178566,0,0.3,0,1,0.6,8,91
S1,731,5,edge,278.6036611,0,0.3,0,1,0.6,8,92
S2,673,16.4924225,edge,278.6036611,0,0.3,0,1,0.6,8,92
S3,620,23.76972865,edge,278.6036611,0,0.3,0,1,0.6,8,92
S4,639,28.63564213,edge,278.6036611,0,0.3,0,1,0.6,8,92
S5,685,21.37755833,edge,278.6036611,0,0.3,0,1,0.6,8,92
S6,728,8.544003745,edge,278.6036611,0,0.3,0,1,0.6,8,92
S7,601,15.8113883,edge,278.6036611,0,0.3,0,1,0.6,8,92
S8,597,35.4682957,edge,278.6036611,0,0.3,0,1,0.6,8,92
S9,587,47.38143096,edge,278.6036611,0,0.3,0,1,0.6,8,92
S10,604,51.41984053,edge,278.6036611,0,0.3,0,1,0.6,8,92
S11,637,41.86884283,edge,278.6036611,0,0.3,0,1,0.6,8,92
S12,658,28.60069929,edge,278.6036611,0,0.3,0,1,0.6,8,92
S13,737,8.062257748,edge,278.6036611,0,0.3,0,1,0.6,8,92
S14,606,26.47640459,edge,278.6036611,0,0.3,0,1,0.6,8,92
S15,581,49.04079934,edge,278.6036611,0,0.3,0,1,0.6,8,92
S16,550,69.35416354,edge,278.6036611,0,0.3,0,1,0.6,8,92
S17,553,74.46475676,center,278.6036611,0,0.3,0,1,0.6,8,92
S18,580,60.40695324,edge,278.6036611,0,0.3,0,1,0.6,8,92
S19,656,38.58756276,edge,278.6036611,0,0.3,0,1,0.6,8,92
S20,730,16.55294536,edge,278.6036611,0,0.3,0,1,0.6,8,92
S21,742,7.280109889,edge,278.6036611,0,0.3,0,1,0.6,8,92
S22,614,31.06444913,edge,278.6036611,0,0.3,0,1,0.6,8,92
S23,553,55.03635162,edge,278.6036611,0,0.3,0,1,0.6,8,92
S24,491,76.47875522,center,278.6036611,0,0.3,0,1,0.6,8,92
S25,501,85.49268975,center,278.6036611,0,0.3,0,1,0.6,8,92
S26,532,64.84597135,edge,278.6036611,0,0.3,0,1,0.6,8,92
S27,592,43.01162634,edge,278.6036611,0,0.3,0,1,0.6,8,92
S28,668,19.02629759,edge,278.6036611,0,0.3,0,1,0.6,8,92
S29,664,22.82542442,edge,278.6036611,0,0.3,0,1,0.6,8,92
S30,571,44.29446918,edge,278.6036611,0,0.3,0,1,0.6,8,92
S31,542,58.66856058,edge,278.6036611,0,0.3,0,1,0.6,8,92
S32,593,64.07807737,edge,278.6036611,0,0.3,0,1,0.6,8,92
S33,563,54.08326913,edge,278.6036611,0,0.3,0,1,0.6,8,92
S34,601,32.69556545,edge,278.6036611,0,0.3,0,1,0.6,8,92
S35,671,11.70469991,edge,278.6036611,0,0.3,0,1,0.6,8,92
S36,666,13.15294644,edge,278.6036611,0,0.3,0,1,0.6,8,92
S37,606,27.45906044,edge,278.6036611,0,0.3,0,1,0.6,8,92
S38,547,37.57658846,edge,278.6036611,0,0.3,0,1,0.6,8,92
S39,577,41.10960958,edge,278.6036611,0,0.3,0,1,0.6,8,92
S40,624,31.95309062,edge,278.6036611,0,0.3,0,1,0.6,8,92
S41,697,21.26029163,edge,278.6036611,0,0.3,0,1,0.6,8,92
S42,696,5.830951895,edge,278.6036611,0,0.3,0,1,0.6,8,92
S43,641,15.29705854,edge,278.6036611,0,0.3,0,1,0.6,8,92
S44,629,17.72004515,edge,278.6036611,0,0.3,0,1,0.6,8,92
S45,708,11.04536102,edge,278.6036611,0,0.3,0,1,0.6,8,92
S1,721,5,edge,281.4320522,0,0.3,0,1,0.6,8,93
S2,702,15.62049935,edge,281.4320522,0,0.3,0,1,0.6,8,93
S3,627,25.01999201,edge,281.4320522,0,0.3,0,1,0.6,8,93
S4,619,28.63564213,edge,281.4320522,0,0.3,0,1,0.6,8,93
S5,625,22.47220505,edge,281.4320522,0,0.3,0,1,0.6,8,93
S6,656,13.15294644,edge,281.4320522,0,0.3,0,1,0.6,8,93
S7,717,16.55294536,edge,281.4320522,0,0.3,0,1,0.6,8,93
S8,590,34.71310992,edge,281.4320522,0,0.3,0,1,0.6,8,93
S9,580,47.16990566,edge,281.4320522,0,0.3,0,1,0.6,8,93
S10,569,51.92301994,edge,281.4320522,0,0.3,0,1,0.6,8,93
S11,562,44.77722635,edge,281.4320522,0,0.3,0,1,0.6,8,93
S12,603,30.52867504,edge,281.4320522,0,0.3,0,1,0.6,8,93
S13,710,10.63014581,edge,281.4320522,0,0.3,0,1,0.6,8,93
S14,687,25.17935662,edge,281.4320522,0,0.3,0,1,0.6,8,93
S15,613,46.81879964,edge,281.4320522,0,0.3,0,1,0.6,8,93
S16,581,67.67569726,edge,281.4320522,0,0.3,0,1,0.6,8,93
S17,530,74.72616677,center,281.4320522,0,0.3,0,1,0.6,8,93
S18,576,63.3245608,edge,281.4320522,0,0.3,0,1,0.6,8,93
S19,585,41.88078318,edge,281.4320522,0,0.3,0,1,0.6,8,93
S20,658,18.97366596,edge,281.4320522,0,0.3,0,1,0.6,8,93
S21,777,6.08276253,edge,281.4320522,0,0.3,0,1,0.6,8,93
S22,645,29.06888371,edge,281.4320522,0,0.3,0,1,0.6,8,93
S23,591,51.66236541,edge,281.4320522,0,0.3,0,1,0.6,8,93
S24,566,75.13321503,center,281.4320522,0,0.3,0,1,0.6,8,93
S25,561,88.25531145,center,281.4320522,0,0.3,0,1,0.6,8,93
S26,576,68.62215386,edge,281.4320522,0,0.3,0,1,0.6,8,93
S27,604,46.5295605,edge,281.4320522,0,0.3,0,1,0.6,8,93
S28,678,23.76972865,edge,281.4320522,0,0.3,0,1,0.6,8,93
S29,657,22.36067977,edge,281.4320522,0,0.3,0,1,0.6,8,93
S30,574,43.829214,edge,281.4320522,0,0.3,0,1,0.6,8,93
S31,583,59.16924877,edge,281.4320522,0,0.3,0,1,0.6,8,93
S32,575,66.12866247,edge,281.4320522,0,0.3,0,1,0.6,8,93
S33,585,55.94640292,edge,281.4320522,0,0.3,0,1,0.6,8,93
S34,628,36.23534186,edge,281.4320522,0,0.3,0,1,0.6,8,93
S35,713,16.15549442,edge,281.4320522,0,0.3,0,1,0.6,8,93
S36,702,11.70469991,edge,281.4320522,0,0.3,0,1,0.6,8,93
S37,561,27.51363298,edge,281.4320522,0,0.3,0,1,0.6,8,93
S38,572,37.16180835,edge,281.4320522,0,0.3,0,1,0.6,8,93
S39,596,43,edge,281.4320522,0,0.3,0,1,0.6,8,93
S40,605,35.4682957,edge,281.4320522,0,0.3,0,1,0.6,8,93
S41,617,23.34523506,edge,281.4320522,0,0.3,0,1,0.6,8,93
S42,708,7.810249676,edge,281.4320522,0,0.3,0,1,0.6,8,93
S43,677,6.708203932,edge,281.4320522,0,0.3,0,1,0.6,8,93
S44,614,16.03121954,edge,281.4320522,0,0.3,0,1,0.6,8,93
S45,667,19,edge,281.4320522,0,0.3,0,1,0.6,8,93
S46,641,12.52996409,edge,281.4320522,0,0.3,0,1,0.6,8,93
S47,717,3.16227766,edge,281.4320522,0,0.3,0,1,0.6,8,93
S1,798,6.403124237,edge,279.3152341,0,0.3,0,1,0.6,8,94
S2,679,17.08800749,edge,279.3152341,0,0.3,0,1,0.6,8,94
S3,646,25,edge,279.3152341,0,0.3,0,1,0.6,8,94
S4,632,26,edge,279.3152341,0,0.3,0,1,0.6,8,94
S5,647,21.63330765,edge,279.3152341,0,0.3,0,1,0.6,8,94
S6,678,11.3137085,edge,279.3152341,0,0.3,0,1,0.6,8,94
S7,703,19.10497317,edge,279.3152341,0,0.3,0,1,0.6,8,94
S8,619,38.01315562,edge,279.3152341,0,0.3,0,1,0.6,8,94
S9,559,48.08326112,edge,279.3152341,0,0.3,0,1,0.6,8,94
S10,587,50,edge,279.3152341,0,0.3,0,1,0.6,8,94
S11,572,42.15447782,edge,279.3152341,0,0.3,0,1,0.6,8,94
S12,641,29,edge,279.3152341,0,0.3,0,1,0.6,8,94
S13,743,6.32455532,edge,279.3152341,0,0.3,0,1,0.6,8,94
S14,640,29.42787794,edge,279.3152341,0,0.3,0,1,0.6,8,94
S15,581,50.24937811,edge,279.3152341,0,0.3,0,1,0.6,8,94
S16,512,70.68238819,center,279.3152341,0,0.3,0,1,0.6,8,94
S17,537,74,center,279.3152341,0,0.3,0,1,0.6,8,94
S18,506,59.9082632,edge,279.3152341,0,0.3,0,1,0.6,8,94
S19,577,37.16180835,edge,279.3152341,0,0.3,0,1,0.6,8,94
S20,667,14.56021978,edge,279.3152341,0,0.3,0,1,0.6,8,94
S21,737,8.062257748,edge,279.3152341,0,0.3,0,1,0.6,8,94
S22,657,32.01562119,edge,279.3152341,0,0.3,0,1,0.6,8,94
S23,600,55.71355311,edge,279.3152341,0,0.3,0,1,0.6,8,94
S24,535,77.07788269,center,279.3152341,0,0.3,0,1,0.6,8,94
S25,524,86.31338251,center,279.3152341,0,0.3,0,1,0.6,8,94
S26,537,65.62011887,edge,279.3152341,0,0.3,0,1,0.6,8,94
S27,511,41.97618372,edge,279.3152341,0,0.3,0,1,0.6,8,94
S28,619,19.23538406,edge,279.3152341,0,0.3,0,1,0.6,8,94
S29,614,23.76972865,edge,279.3152341,0,0.3,0,1,0.6,8,94
S30,563,45.69463864,edge,279.3152341,0,0.3,0,1,0.6,8,94
S31,529,60.40695324,edge,279.3152341,0,0.3,0,1,0.6,8,94
S32,503,64.12487817,edge,279.3152341,0,0.3,0,1,0.6,8,94
S33,538,54.56189146,edge,279.3152341,0,0.3,0,1,0.6,8,94
S34,578,34.4818793,edge,279.3152341,0,0.3,0,1,0.6,8,94
S35,631,13.03840481,edge,279.3152341,0,0.3,0,1,0.6,8,94
S36,644,14.31782106,edge,279.3152341,0,0.3,0,1,0.6,8,94
S37,598,29.68164416,edge,279.3152341,0,0.3,0,1,0.6,8,94
S38,558,37.85498646,edge,279.3152341,0,0.3,0,1,0.6,8,94
S39,533,40.19950248,edge,279.3152341,0,0.3,0,1,0.6,8,94
S40,588,32.64965543,edge,279.3152341,0,0.3,0,1,0.6,8,94
S41,584,20.80865205,edge,279.3152341,0,0.3,0,1,0.6,8,94
S42,666,8.544003745,edge,279.3152341,0,0.3,0,1,0.6,8,94
S43,632,15.26433752,edge,279.3152341,0,0.3,0,1,0.6,8,94
S44,596,16.4924225,edge,279.3152341,0,0.3,0,1,0.6,8,94
S45,614,11.40175425,edge,279.3152341,0,0.3,0,1,0.6,8,94
S1,795,5,edge,278.6144289,0,0.3,0,1,0.6,8,95
S2,680,15.13274595,edge,278.6144289,0,0.3,0,1,0.6,8,95
S3,651,24.73863375,edge,278.6144289,0,0.3,0,1,0.6,8,95
S4,640,27.29468813,edge,278.6144289,0,0.3,0,1,0.6,8,95
S5,614,20.80865205,edge,278.6144289,0,0.3,0,1,0.6,8,95
S6,687,12.04159458,edge,278.6144289,0,0.3,0,1,0.6,8,95
S7,695,17.80449381,edge,278.6144289,0,0.3,0,1,0.6,8,95
S8,630,38.01315562,edge,278.6144289,0,0.3,0,1,0.6,8,95
S9,573,46.87216658,edge,278.6144289,0,0.3,0,1,0.6,8,95
S10,568,51.15662225,edge,278.6144289,0,0.3,0,1,0.6,8,95
S11,605,42.72001873,edge,278.6144289,0,0.3,0,1,0.6,8,95
S12,548,28.63564213,edge,278.6144289,0,0.3,0,1,0.6,8,95
S13,683,8.544003745,edge,278.6144289,0,0.3,0,1,0.6,8,95
S14,670,26.07680962,edge,278.6144289,0,0.3,0,1,0.6,8,95
S15,614,48.08326112,edge,278.6144289,0,0.3,0,1,0.6,8,95
S16,556,68.15423685,edge,278.6144289,0,0.3,0,1,0.6,8,95
S17,552,74.30343195,center,278.6144289,0,0.3,0,1,0.6,8,95
S18,530,61.6116872,edge,278.6144289,0,0.3,0,1,0.6,8,95
S19,556,40.26164428,edge,278.6144289,0,0.3,0,1,0.6,8,95
S20,625,17.4642492,edge,278.6144289,0,0.3,0,1,0.6,8,95
S21,635,29.15475947,edge,278.6144289,0,0.3,0,1,0.6,8,95
S22,599,51.42956348,edge,278.6144289,0,0.3,0,1,0.6,8,95
S23,584,73.68174808,center,278.6144289,0,0.3,0,1,0.6,8,95
S24,526,85.70297544,center,278.6144289,0,0.3,0,1,0.6,8,95
S25,527,66.70832032,edge,278.6144289,0,0.3,0,1,0.6,8,95
S26,578,43.68065934,edge,278.6144289,0,0.3,0,1,0.6,8,95
S27,628,20.09975124,edge,278.6144289,0,0.3,0,1,0.6,8,95
S28,662,20.88061302,edge,278.6144289,0,0.3,0,1,0.6,8,95
S29,556,42.54409477,edge,278.6144289,0,0.3,0,1,0.6,8,95
S30,568,58.18075283,edge,278.6144289,0,0.3,0,1,0.6,8,95
S31,515,63.50590524,edge,278.6144289,0,0.3,0,1,0.6,8,95
S32,514,54.03702434,edge,278.6144289,0,0.3,0,1,0.6,8,95
S33,552,33.28663395,edge,278.6144289,0,0.3,0,1,0.6,8,95
S34,619,13.34166406,edge,278.6144289,0,0.3,0,1,0.6,8,95
S35,711,11.18033989,edge,278.6144289,0,0.3,0,1,0.6,8,95
S36,627,26.41968963,edge,278.6144289,0,0.3,0,1,0.6,8,95
S37,585,36.05551275,edge,278.6144289,0,0.3,0,1,0.6,8,95
S38,590,40,edge,278.6144289,0,0.3,0,1,0.6,8,95
